Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,calculate_sale,total_cost,Profi,Profi_Marge,Vente_Point,Sales_Rep_encoder,Region_encoder,Product_Category_encoder,Customer_Type_encoder,Payment_Method_encoder,Sales_Channel_encoder,Region_and_Sales_Rep_encoder
1093,2023-10-02,Bob,West,3747.64,43,Electronics,1486.76,1505.44,New,0.08,Cash,Retail,West-Bob,59555.20640000001,63930.68,-60183.04,-16.058917078481393,154481.73,1,3,1,0,1,1,16
1067,2023-04-11,Bob,East,8963.93,17,Food,2831.58,3186.15,New,0.24,Bank Transfer,Retail,East-Bob,41165.058000000005,48136.86,-39172.93,-4.370062015209847,130098.16,1,0,2,0,0,1,1
1076,2023-02-13,Eve,North,6697.98,17,Clothing,604.08,624.71,New,0.14,Bank Transfer,Retail,North-Eve,9133.260199999999,10269.36,-3571.380000000001,-0.5332025476337644,201740.74,4,1,0,0,0,1,9
1026,2023-11-01,Alice,South,7895.13,36,Clothing,3067.05,3386.33,New,0.2,Bank Transfer,Online,South-Alice,97526.304,110413.8,-102518.67,-12.985051544433087,133765.54,0,2,0,0,0,0,10
1016,2023-01-17,Eve,West,4598.02,21,Electronics,2863.74,2953.91,New,0.1,Bank Transfer,Retail,West-Eve,55828.899000000005,60138.53999999999,-55540.51999999999,-12.07922540571811,140349.6,4,3,1,0,0,1,19
1051,2023-11-26,Eve,South,6339.45,8,Food,3970.37,4257.52,New,0.11,Cash,Retail,South-Eve,30313.542400000002,31762.96,-25423.51,-4.010365252506132,90755.49,4,2,2,0,1,1,14
1086,2023-02-26,Bob,West,2559.0,5,Electronics,4934.1,5191.02,New,0.3,Bank Transfer,Online,West-Bob,18168.57,24670.5,-22111.5,-8.640679953106682,157040.73,1,3,1,0,0,0,16
1057,2023-11-07,Bob,East,7084.06,26,Clothing,1291.82,1308.4399999999998,Returning,0.07,Credit Card,Online,East-Bob,31638.079199999993,33587.32,-26503.26,-3.7412528973498245,137182.22,1,0,0,1,2,0,1
1029,2023-10-30,Eve,East,4333.25,16,Electronics,2572.8,2760.6000000000004,Returning,0.15,Credit Card,Retail,East-Eve,37544.16,41164.8,-36831.55,-8.499751918306123,101405.89,4,0,1,1,2,1,4
1078,2023-01-12,Eve,East,4481.2,36,Food,4548.88,4853.41,Returning,0.25,Credit Card,Retail,East-Eve,131042.07,163759.68,-159278.47999999998,-35.543711505846645,105887.09,4,0,2,1,2,1,4
1092,2023-11-14,Eve,East,6528.29,28,Clothing,3936.69,4362.51,Returning,0.07,Credit Card,Retail,East-Eve,113599.76039999998,110227.32,-103699.03000000001,-15.884562419867992,112415.38,4,0,0,1,2,1,4
1069,2023-03-21,Bob,East,9369.18,29,Furniture,2462.66,2908.09,New,0.12,Credit Card,Online,East-Bob,74214.4568,71417.14,-62047.96,-6.622560352133271,146551.4,1,0,3,0,2,0,1
1047,2023-08-04,Eve,South,733.66,47,Clothing,4729.59,4976.68,Returning,0.18,Credit Card,Retail,South-Eve,191801.24720000004,222290.73,-221557.07,-301.9887550091323,91489.15000000001,4,2,0,1,2,1,14
1094,2023-12-05,Eve,East,8264.96,12,Furniture,333.32,700.25,Returning,0.14,Cash,Online,East-Eve,7226.58,3999.84,4265.119999999999,0.5160484745237726,120680.34,4,0,3,1,1,0,4
1062,2023-09-21,David,North,2994.59,37,Electronics,4658.44,4823.5,Returning,0.14,Credit Card,Online,North-David,153483.77,172362.28,-169367.69,-56.557889393873616,145726.25,3,1,1,1,2,0,8
1069,2023-05-29,Alice,North,4494.8,30,Electronics,300.01,477.68,New,0.11,Bank Transfer,Retail,North-Alice,12754.056,9000.3,-4505.499999999999,-1.002380528610839,114403.26,0,1,1,0,0,1,5
1076,2023-03-22,Charlie,South,316.94,23,Food,2759.16,2864.45,Returning,0.18,Credit Card,Retail,South-Charlie,54023.526999999995,63460.67999999999,-63143.73999999999,-199.22931785195934,50980.56,2,2,2,1,2,1,12
1016,2023-08-03,Alice,West,3080.36,16,Furniture,4457.68,4743.030000000001,Returning,0.19,Cash,Online,West-Alice,61469.668800000014,71322.88,-68242.52,-22.154072900570064,100204.86,0,3,3,1,1,0,15
1090,2023-07-17,David,North,5076.05,14,Electronics,1350.47,1514.61,New,0.2,Credit Card,Retail,North-David,16963.631999999998,18906.58,-13830.530000000002,-2.7246638626491073,150802.30000000002,3,1,1,0,2,1,8
1090,2023-07-19,Charlie,West,656.14,10,Furniture,2387.63,2438.9700000000003,Returning,0.02,Bank Transfer,Retail,West-Charlie,23901.906000000003,23876.300000000003,-23220.160000000003,-35.38903282835981,148293.12,2,3,3,1,0,1,17
1048,2023-01-25,Eve,South,4961.85,7,Electronics,1655.43,2001.08,New,0.19,Bank Transfer,Online,South-Eve,11346.1236,11588.01,-6626.16,-1.3354212642461984,96451.0,4,2,1,0,0,0,14
1085,2023-03-30,David,West,9278.4,45,Clothing,4763.11,5119.91,Returning,0.29,Cash,Retail,West-David,163581.12449999998,214339.94999999998,-205061.55,-22.100960294878426,137631.92,3,3,0,1,1,1,18
1039,2023-09-25,Eve,West,1143.39,37,Electronics,4127.05,4313.45,New,0.16,Cash,Online,West-Eve,134062.02599999998,152700.85,-151557.46,-132.55097560762292,141492.99,4,3,1,0,1,0,19
1100,2023-05-23,Bob,West,7667.96,29,Food,3559.56,3607.15,Returning,0.21,Cash,Retail,West-Bob,82639.8065,103227.24,-95559.28,-12.462151602251446,164708.69,1,3,2,1,1,1,16
1033,2023-02-28,David,West,4155.74,3,Clothing,2958.75,3177.64,Returning,0.17,Cash,Online,West-David,7912.3236,8876.25,-4720.51,-1.135901187273506,141787.66,3,3,0,1,1,0,18
1094,2023-12-31,Bob,South,6586.22,15,Food,4111.93,4338.67,Returning,0.26,Credit Card,Online,South-Bob,48159.237,61678.950000000004,-55092.73,-8.364848122291693,154353.75,1,2,2,1,2,0,11
1023,2023-01-26,David,North,2676.34,36,Clothing,1991.72,2329.37,New,0.28,Credit Card,Retail,North-David,60377.270399999994,71701.92,-69025.58,-25.791035518656074,153478.64,3,1,0,0,2,1,8
1010,2023-02-16,David,East,1678.97,47,Furniture,2265.38,2429.9300000000003,Returning,0.06,Bank Transfer,Online,East-David,107354.30740000002,106472.86,-104793.89,-62.41558217240332,173309.49,3,0,3,1,0,0,3
1069,2023-10-15,Bob,West,1688.58,46,Food,3663.51,4007.980000000001,New,0.13,Cash,Online,West-Bob,160399.35960000003,168521.46000000002,-166832.88000000003,-98.8006964431653,166397.27,1,3,2,0,1,0,16
1100,2023-09-23,Charlie,North,797.87,19,Electronics,1820.89,2257.92,New,0.12,Cash,Retail,North-Charlie,37752.4224,34596.91,-33799.04,-42.361587727324,147361.05,2,1,1,0,1,1,7
1034,2023-01-16,Alice,North,1937.9,13,Furniture,366.31,492.68,New,0.12,Credit Card,Retail,North-Alice,5636.2592,4762.03,-2824.1299999999997,-1.4573146189173845,116341.16,0,1,3,0,2,1,5
1052,2023-07-18,Eve,South,6675.77,42,Electronics,417.96,907.63,New,0.04,Cash,Retail,South-Eve,36595.641599999995,17554.32,-10878.55,-1.6295573394529768,103126.77,4,2,1,0,1,1,14
1095,2023-10-09,David,North,8828.74,21,Clothing,621.05,820.3699999999999,Returning,0.24,Bank Transfer,Online,North-David,13093.105199999998,13042.05,-4213.3099999999995,-0.47722664842321777,162307.38,3,1,0,1,0,0,8
1010,2023-03-27,Eve,South,8159.84,37,Clothing,4354.92,4495.88,Returning,0.01,Bank Transfer,Online,South-Eve,164684.0844,161132.04,-152972.2,-18.746960724720093,111286.61,4,2,0,1,0,0,14
1019,2023-09-07,Bob,West,6882.83,27,Electronics,2387.52,2604.06,Returning,0.16,Cash,Online,West-Bob,59060.080799999996,64463.04,-57580.21,-8.365775415054562,173280.1,1,3,1,1,1,0,16
1058,2023-09-27,Eve,West,1193.28,29,Electronics,3578.77,3635.02,New,0.2,Bank Transfer,Retail,West-Eve,84332.464,103784.33,-102591.05,-85.97399604451596,142686.27,4,3,1,0,0,1,19
1096,2023-12-01,Bob,East,2962.96,20,Furniture,1994.9,2066.5,Returning,0.06,Bank Transfer,Online,East-Bob,38850.2,39898.0,-36935.04,-12.465588465588466,149514.36000000002,1,0,3,1,0,0,1
1001,2023-04-27,Eve,East,3167.09,25,Electronics,1330.62,1543.6899999999998,New,0.27,Credit Card,Online,East-Eve,28172.342499999995,33265.5,-30098.41,-9.503490585995346,123847.43,4,0,1,0,2,0,4
1069,2023-01-07,Alice,East,2574.57,6,Food,1768.6,2152.2,New,0.25,Bank Transfer,Retail,East-Alice,9684.9,10611.599999999999,-8037.029999999999,-3.12169799228609,116667.19,0,0,2,0,0,1,0
1004,2023-05-17,Alice,North,5198.56,36,Food,3981.2,4432.349999999999,New,0.14,Cash,Online,North-Alice,137225.55599999998,143323.19999999998,-138124.63999999998,-26.569788556831117,121539.72,0,1,2,0,1,0,5
1016,2023-06-25,Alice,West,5401.98,2,Electronics,3144.82,3480.58,Returning,0.12,Cash,Retail,West-Alice,6125.8207999999995,6289.64,-887.6600000000008,-0.16432123036368163,105606.84,0,3,1,1,1,1,15
1024,2023-11-24,Alice,South,3633.17,22,Food,4691.32,4752.88,Returning,0.07,Bank Transfer,Retail,South-Alice,97243.9248,103209.04,-99575.87,-27.40743482963913,137398.71,0,2,2,1,0,1,10
1080,2023-11-11,Alice,East,3602.51,32,Electronics,3414.54,3753.83,New,0.22,Cash,Retail,East-Alice,93695.5968,109265.28,-105662.77,-29.330319693769066,120269.7,0,0,1,0,1,1,0
1002,2023-08-03,Alice,South,8302.7,16,Furniture,2872.4,3193.76,Returning,0.04,Credit Card,Online,South-Alice,49056.153600000005,45958.4,-37655.7,-4.535355968540354,145701.41,0,2,3,1,2,0,10
1092,2023-03-23,Bob,South,7914.0,18,Food,3070.47,3475.29,Returning,0.2,Bank Transfer,Online,South-Bob,50044.17600000001,55268.46,-47354.46,-5.9836315390447306,162267.75,1,2,2,1,0,0,11
1032,2023-08-11,David,East,3147.18,5,Food,4714.74,5129.11,New,0.25,Bank Transfer,Online,East-David,19234.1625,23573.699999999997,-20426.519999999997,-6.4904199950431805,176456.67,3,0,2,0,0,0,3
1091,2023-04-13,Eve,West,9146.51,36,Electronics,3951.59,4387.01,New,0.07,Bank Transfer,Retail,West-Eve,146877.0948,142257.24,-133110.72999999998,-14.553171646890451,151832.78,4,3,1,0,0,1,19
1084,2023-09-30,Alice,East,9532.87,30,Food,169.0,381.92,Returning,0.26,Cash,Retail,East-Alice,8478.624,5070.0,4462.870000000001,0.4681559698181136,129802.57,0,0,2,1,1,1,0
1024,2023-01-14,Bob,South,3334.75,45,Clothing,2693.99,3045.94,New,0.01,Cash,Retail,South-Bob,135696.62699999998,121229.54999999999,-117894.79999999999,-35.353414798710546,165602.5,1,2,0,0,1,1,11
1012,2023-06-08,Bob,East,3608.81,19,Furniture,3457.28,3598.7200000000003,New,0.27,Bank Transfer,Online,East-Bob,49914.2464,65688.32,-62079.51000000001,-17.202210701034417,153123.17,1,0,3,0,0,0,1
1050,2023-06-01,Bob,South,5105.78,23,Furniture,3756.06,4255.73,Returning,0.04,Cash,Online,South-Bob,93966.51839999999,86389.38,-81283.6,-15.919918210342006,170708.28,1,2,3,1,1,0,11
1035,2023-04-18,David,South,9417.1,34,Food,1105.05,1200.96,Returning,0.19,Cash,Online,South-David,33074.4384,37571.7,-28154.6,-2.989731445986556,134881.29,3,2,2,1,1,0,13
1033,2023-07-07,Eve,East,8775.56,13,Food,4342.53,4357.49,New,0.08,Bank Transfer,Online,East-Eve,52115.5804,56452.89,-47677.33,-5.432967240837052,132622.99,4,0,2,0,0,0,4
1033,2023-10-28,David,North,1115.42,43,Clothing,4781.42,4864.34,Returning,0.25,Bank Transfer,Online,North-David,156874.965,205601.06,-204485.63999999998,-183.3261372397841,163422.80000000002,3,1,0,1,0,0,8
1061,2023-04-08,Charlie,East,3988.03,29,Clothing,1221.74,1611.92,New,0.15,Cash,Retail,East-Charlie,39733.828,35430.46,-31442.43,-7.884200971406935,97434.12,2,0,0,0,1,1,2
1051,2023-05-11,Bob,North,5578.37,36,Food,4418.95,4647.87,New,0.04,Bank Transfer,Online,North-Bob,160630.3872,159082.19999999998,-153503.83,-27.517685273655207,133277.92,1,1,2,0,0,0,6
1043,2023-10-20,Charlie,South,5081.01,22,Food,530.04,759.3199999999999,Returning,0.17,Bank Transfer,Retail,South-Charlie,13865.183199999998,11660.88,-6579.869999999999,-1.2949925310125348,56061.57,2,2,2,1,0,1,12
1012,2023-06-20,Alice,South,2019.24,47,Clothing,325.75,803.71,New,0.12,Bank Transfer,Retail,South-Alice,33241.4456,15310.25,-13291.01,-6.582184386204711,147720.65,0,2,0,0,0,1,10
1067,2023-07-02,Alice,North,8602.29,36,Electronics,689.66,1150.28,New,0.2,Bank Transfer,Online,North-Alice,33128.064000000006,24827.76,-16225.469999999998,-1.8861803078017594,130142.01000000001,0,1,1,0,0,0,5
1065,2023-12-30,David,South,6801.71,9,Clothing,335.82,498.31,New,0.26,Cash,Retail,South-David,3318.7446,3022.38,3779.33,0.5556440953818966,141683.0,3,2,0,0,1,1,13
1033,2023-02-08,Eve,North,8395.29,39,Electronics,4232.81,4345.25,Returning,0.12,Bank Transfer,Online,North-Eve,149128.98,165079.59000000003,-156684.30000000002,-18.663357668406928,210136.03,4,1,1,1,0,0,9
1040,2023-01-15,Charlie,North,8601.77,19,Furniture,342.3,768.06,Returning,0.09,Credit Card,Online,North-Charlie,13279.7574,6503.7,2098.0700000000006,0.2439114275317755,155962.82,2,1,3,1,2,0,7
1074,2023-01-04,Eve,South,7508.72,38,Furniture,1394.74,1848.69,Returning,0.0,Bank Transfer,Retail,South-Eve,70250.22,53000.12,-45491.4,-6.058476011890176,118795.33,4,2,3,1,0,1,14
1043,2023-12-15,David,West,4448.18,6,Clothing,563.59,838.97,New,0.17,Credit Card,Online,West-David,4178.070599999999,3381.54,1066.6400000000003,0.23979245444204153,146235.84,3,3,0,0,2,0,18
1044,2023-07-29,Alice,North,6144.41,47,Electronics,1512.34,1830.76,New,0.12,Bank Transfer,Online,North-Alice,75720.2336,71079.98,-64935.56999999999,-10.568235192638511,136286.42,0,1,1,0,0,0,5
1029,2023-06-10,Eve,East,1687.62,15,Clothing,498.27,634.16,Returning,0.11,Credit Card,Retail,East-Eve,8466.036,7474.049999999999,-5786.429999999999,-3.4287517332100825,134310.61,4,0,0,1,2,1,4
1013,2023-01-16,Eve,East,6769.09,20,Clothing,3356.62,3759.01,Returning,0.05,Credit Card,Retail,East-Eve,71421.19,67132.4,-60363.31,-8.917492602402982,141079.7,4,0,0,1,2,1,4
1012,2023-04-18,Alice,South,1874.61,9,Electronics,709.97,1029.71,Returning,0.13,Bank Transfer,Retail,South-Alice,8062.6293,6389.7300000000005,-4515.120000000001,-2.408564981516156,149595.26,0,2,1,1,0,1,10
1095,2023-11-07,Charlie,West,6970.1,32,Clothing,4266.64,4523.360000000001,New,0.3,Bank Transfer,Retail,West-Charlie,101323.26400000001,136532.48,-129562.38,-18.588310067287413,155263.22,2,3,0,0,0,1,17
1046,2023-08-15,Alice,South,2373.02,4,Furniture,4095.1,4134.55,Returning,0.09,Bank Transfer,Retail,South-Alice,15049.762,16380.4,-14007.38,-5.902765252715948,151968.28,0,2,3,1,0,1,10
1002,2023-06-19,Eve,West,1263.76,18,Food,117.63,576.44,New,0.18,Credit Card,Retail,West-Eve,8508.254400000002,2117.34,-853.5800000000002,-0.6754288789010573,153096.54,4,3,2,0,2,1,19
1035,2023-02-03,Charlie,North,1736.32,5,Food,4483.85,4795.42,Returning,0.23,Cash,Online,North-Charlie,18462.367,22419.25,-20682.93,-11.911934436048655,157699.14,2,1,2,1,1,0,7
1087,2023-09-08,Charlie,North,119.72,20,Clothing,193.27,297.69,New,0.22,Cash,Online,North-Charlie,4643.964,3865.4,-3745.6800000000003,-31.287003007016374,157818.86000000002,2,1,0,0,1,0,7
1081,2023-09-04,Alice,North,7215.52,23,Electronics,1236.25,1543.38,New,0.1,Bank Transfer,Online,North-Alice,31947.966000000004,28433.75,-21218.23,-2.940637680998736,143501.94,0,1,1,0,0,0,5
1090,2023-09-26,Eve,North,7350.77,11,Electronics,210.33,552.29,Returning,0.18,Cash,Retail,North-Eve,4981.6558,2313.63,5037.14,0.6852533816185243,217486.8,4,1,1,1,1,1,9
1008,2023-05-21,David,East,5197.84,37,Furniture,1712.43,1980.06,New,0.26,Cash,Online,East-David,54214.0428,63359.91,-58162.07000000001,-11.189661474766442,181654.51,3,0,3,0,1,0,3
1093,2023-10-01,Eve,East,1697.49,22,Electronics,2593.64,2955.51,Returning,0.0,Bank Transfer,Retail,East-Eve,65021.22,57060.079999999994,-55362.59,-32.6143835898886,142777.19,4,0,1,1,0,1,4
1026,2023-04-06,Bob,South,927.19,4,Electronics,3993.39,4288.3,New,0.13,Credit Card,Online,South-Bob,14923.284,15973.56,-15046.369999999999,-16.227925236467172,171635.47,1,2,1,0,2,0,11
1074,2023-08-15,David,West,289.38,29,Furniture,1723.01,2197.42,New,0.07,Bank Transfer,Retail,West-David,59264.4174,49967.29,-49677.91,-171.67015688713803,146525.22,3,3,3,0,0,1,18
1090,2023-02-08,Charlie,North,1740.91,44,Clothing,3542.18,3578.49,Returning,0.12,Cash,Online,North-Charlie,138559.1328,155855.91999999998,-154115.00999999998,-88.52554698404856,159559.77,2,1,0,1,1,0,7
1034,2023-10-29,David,North,8919.47,34,Food,978.15,1040.21,New,0.12,Credit Card,Retail,North-David,31123.0832,33257.1,-24337.629999999997,-2.7285959815998035,172342.27000000002,3,1,2,0,2,1,8
1007,2023-01-29,Charlie,West,2491.21,13,Furniture,3765.46,3860.56,Returning,0.22,Cash,Retail,West-Charlie,39146.0784,48950.98,-46459.770000000004,-18.649479570168715,157754.43,2,3,3,1,1,1,17
1068,2023-11-14,Charlie,West,3607.29,42,Clothing,1218.18,1566.36,Returning,0.03,Credit Card,Retail,West-Charlie,63813.50639999999,51163.560000000005,-47556.270000000004,-13.183378658217112,161361.72,2,3,0,1,2,1,17
1058,2023-09-02,David,South,1142.92,9,Furniture,760.55,1086.89,Returning,0.15,Cash,Retail,South-David,8314.7085,6844.95,-5702.03,-4.98900185489798,142825.92,3,2,3,1,1,1,13
1075,2023-08-24,Charlie,West,2301.38,42,Clothing,967.77,1414.88,New,0.17,Bank Transfer,Online,West-Charlie,49322.7168,40646.34,-38344.96,-16.661724704307847,163663.1,2,3,0,0,0,0,17
1029,2023-07-04,Charlie,North,5240.32,31,Furniture,951.21,1320.3200000000002,New,0.15,Cash,Online,North-Charlie,34790.432,29487.510000000002,-24247.190000000002,-4.627043768319493,164800.09,2,1,3,0,1,0,7
1036,2023-09-29,Bob,North,6116.75,7,Clothing,2588.67,2847.76,New,0.22,Cash,Retail,North-Bob,15548.7696,18120.690000000002,-12003.940000000002,-1.9624702660726696,139394.67,1,1,0,0,1,1,6
1089,2023-08-24,Eve,North,2528.99,4,Furniture,4231.75,4727.75,Returning,0.12,Credit Card,Retail,North-Eve,16641.68,16927.0,-14398.01,-5.693185817263019,220015.79,4,1,3,1,2,1,9
1021,2023-08-27,Eve,North,671.55,19,Clothing,444.05,584.44,Returning,0.28,Cash,Retail,North-Eve,7995.1392000000005,8436.95,-7765.400000000001,-11.563398108852656,220687.34,4,1,0,1,1,1,9
1036,2023-09-23,Bob,North,3971.23,42,Furniture,3549.43,3967.69,New,0.14,Bank Transfer,Online,North-Bob,143312.9628,149076.06,-145104.83,-36.53901436078998,143365.9,1,1,3,0,0,0,6
1010,2023-12-25,David,South,2418.61,30,Food,3289.01,3508.1400000000003,New,0.17,Bank Transfer,Retail,South-David,87352.686,98670.3,-96251.69,-39.79628381591079,145244.53,3,2,2,0,0,1,13
1073,2023-12-06,Alice,North,2273.58,31,Food,4368.97,4696.85,Returning,0.25,Bank Transfer,Retail,North-Alice,109201.76250000001,135438.07,-133164.49000000002,-58.57039998592529,145775.52,0,1,2,1,0,1,5
1024,2023-03-06,Alice,South,9602.64,35,Electronics,1258.53,1624.89,New,0.08,Credit Card,Online,South-Alice,52321.458000000006,44048.549999999996,-34445.909999999996,-3.587129164479768,161570.92,0,2,1,0,2,0,10
1064,2023-06-26,Alice,North,6201.37,21,Clothing,2278.04,2598.58,Returning,0.02,Credit Card,Retail,North-Alice,53478.7764,47838.84,-41637.469999999994,-6.714237337878565,151976.89,0,1,0,1,2,1,5
1099,2023-01-03,Bob,East,5613.1,31,Furniture,4632.85,4711.700000000001,New,0.21,Cash,Retail,East-Bob,115389.53300000001,143618.35,-138005.25,-24.586280308563893,158736.27,1,0,3,0,1,1,1
1049,2023-05-22,Bob,East,4216.17,19,Clothing,3316.97,3544.02,Returning,0.14,Cash,Online,East-Bob,57909.2868,63022.42999999999,-58806.259999999995,-13.947791478996338,162952.44,1,0,0,1,1,0,1
1099,2023-06-07,Charlie,East,4346.55,31,Food,1974.4,2259.5,New,0.27,Cash,Retail,East-Charlie,51132.485,61206.4,-56859.85,-13.081604951053134,101780.67,2,0,2,0,1,1,2
1036,2023-11-20,Alice,East,5454.96,32,Clothing,700.49,1126.52,New,0.29,Credit Card,Retail,East-Alice,25594.534399999997,22415.68,-16960.72,-3.109229031926907,135257.53,0,0,0,0,2,1,0
1082,2023-05-26,David,South,6994.66,2,Furniture,1349.3,1576.69,Returning,0.12,Credit Card,Online,South-David,2774.9744,2698.6,4296.0599999999995,0.6141913974374736,152239.19,3,2,3,1,2,0,13
1096,2023-10-20,David,South,7051.25,10,Clothing,2927.02,3387.21,Returning,0.12,Cash,Retail,South-David,29807.448,29270.2,-22218.95,-3.1510654139336998,159290.44,3,2,0,1,1,1,13
1024,2023-06-02,Alice,West,1799.77,2,Furniture,3604.93,3830.71,Returning,0.12,Credit Card,Online,West-Alice,6742.0496,7209.86,-5410.09,-3.0059896542335967,107406.61,0,3,3,1,2,0,15
1023,2023-07-12,Alice,North,5051.12,2,Food,665.89,944.79,New,0.1,Credit Card,Retail,North-Alice,1700.622,1331.78,3719.34,0.7363396632825988,157028.01,0,1,2,0,2,1,5
1062,2023-03-14,Alice,East,4178.39,24,Food,3018.01,3418.19,Returning,0.23,Bank Transfer,Retail,East-Alice,63168.1512,72432.24,-68253.85,-16.3349639454431,139435.92,0,0,2,1,0,1,0
1096,2023-11-01,Bob,South,8718.22,17,Food,2774.24,3069.94,Returning,0.23,Bank Transfer,Retail,South-Bob,40185.5146,47162.079999999994,-38443.85999999999,-4.409599665986864,180353.69,1,2,2,1,0,1,11
1037,2023-12-10,Bob,North,6351.05,32,Electronics,2594.08,3074.59,New,0.14,Cash,Retail,North-Bob,84612.71680000001,83010.56,-76659.51,-12.070367891923382,149716.95,1,1,1,0,1,1,6
1012,2023-05-20,Bob,North,5371.79,16,Food,3466.11,3799.67,Returning,0.01,Cash,Retail,North-Bob,60186.7728,55457.76,-50085.97,-9.323888312834269,155088.74,1,1,2,1,1,1,6
1055,2023-07-06,Eve,South,1242.41,16,Clothing,4195.38,4461.51,Returning,0.09,Bank Transfer,Online,South-Eve,64959.585600000006,67126.08,-65883.67,-53.028927648682796,120037.74,4,2,0,1,0,0,14
1013,2023-10-20,David,East,6095.82,46,Electronics,1648.8,1670.36,Returning,0.09,Credit Card,Retail,East-David,69921.2696,75844.8,-69748.98000000001,-11.442099668297294,187750.33,3,0,1,1,2,1,3
1023,2023-03-02,David,West,1260.32,39,Food,4450.61,4663.339999999999,New,0.24,Cash,Retail,West-David,138221.3976,173573.78999999998,-172313.46999999997,-136.72199917481274,147785.54,3,3,2,0,1,1,18
1089,2023-07-17,Charlie,North,3438.35,31,Clothing,845.14,1001.77,New,0.03,Cash,Online,North-Charlie,30123.223899999997,26199.34,-22760.99,-6.619742027425946,168238.44,2,1,0,0,1,0,7
1099,2023-10-22,Bob,West,1514.14,43,Clothing,906.47,1283.04,New,0.24,Cash,Online,West-Bob,41929.7472,38978.21,-37464.07,-24.742804496281718,174794.24,1,3,0,0,1,0,16
1030,2023-11-15,Eve,East,6951.53,24,Clothing,1370.52,1482.58,Returning,0.2,Credit Card,Retail,East-Eve,28465.536,32892.479999999996,-25940.949999999997,-3.7316892827909824,149728.72,4,0,0,1,2,1,4
1017,2023-10-29,Eve,East,2141.9,1,Furniture,641.68,752.24,New,0.22,Bank Transfer,Online,East-Eve,586.7472,641.68,1500.2200000000003,0.7004155189317897,151870.62,4,0,3,0,0,0,4
1062,2023-12-10,David,West,3979.41,11,Electronics,1190.08,1292.9399999999998,Returning,0.13,Cash,Retail,West-David,12373.4358,13090.88,-9111.47,-2.2896534913467073,151764.95,3,3,1,1,1,1,18
1084,2023-01-11,Bob,East,8967.18,21,Clothing,576.74,648.29,Returning,0.2,Bank Transfer,Online,East-Bob,10891.272,12111.54,-3144.3600000000006,-0.35065204445544756,171919.62,1,0,0,1,0,0,1
1089,2023-03-03,Charlie,North,2122.73,4,Furniture,4117.67,4280.06,Returning,0.18,Bank Transfer,Online,North-Charlie,14038.596800000003,16470.68,-14347.95,-6.759196883258823,170361.17,2,1,3,1,0,0,7
1086,2023-11-29,Bob,West,5127.27,7,Food,737.9,1182.0,New,0.23,Credit Card,Retail,West-Bob,6370.9800000000005,5165.3,-38.029999999999745,-0.007417202526880726,179921.51,1,3,2,0,2,1,16
1013,2023-08-14,Alice,East,4250.79,26,Clothing,3749.12,4138.83,New,0.13,Credit Card,Online,East-Alice,93620.3346,97477.12,-93226.33,-21.931530374353944,143686.71,0,0,0,0,2,0,0
1059,2023-06-02,Bob,West,279.43,47,Furniture,287.17,657.44,Returning,0.14,Credit Card,Retail,West-Bob,26573.724800000004,13496.990000000002,-13217.560000000001,-47.30186450989515,180200.94,1,3,3,1,2,1,16
1019,2023-07-18,Alice,North,7948.31,12,Clothing,4745.18,5145.88,Returning,0.19,Credit Card,Online,North-Alice,50017.9536,56942.16,-48993.850000000006,-6.164058774758408,164976.32,0,1,0,1,2,0,5
1049,2023-02-21,Alice,East,783.55,31,Electronics,3570.24,3712.25,New,0.03,Credit Card,Online,East-Alice,111627.3575,110677.43999999999,-109893.88999999998,-140.2512794333482,144470.26,0,0,1,0,2,0,0
1100,2023-09-17,Charlie,North,4795.12,17,Electronics,83.64,528.49,New,0.13,Credit Card,Online,North-Charlie,7816.3670999999995,1421.88,3373.24,0.703473531423614,175156.29,2,1,1,0,2,0,7
1012,2023-02-28,David,East,5650.72,33,Food,3831.09,3908.37,New,0.29,Cash,Retail,East-David,91573.10909999999,126425.97,-120775.25,-21.373426749157627,193401.05,3,0,2,0,1,1,3
1061,2023-03-13,Bob,South,6321.42,11,Clothing,2594.71,2769.52,Returning,0.01,Bank Transfer,Retail,South-Bob,30160.0728,28541.81,-22220.39,-3.5150947097329395,186675.11,1,2,0,1,0,1,11
1019,2023-05-28,Alice,East,6917.45,28,Furniture,3907.86,4205.37,New,0.09,Credit Card,Online,East-Alice,107152.8276,109420.08,-102502.63,-14.817979168624277,151387.71,0,0,3,0,2,0,0
1076,2023-12-15,Bob,West,2607.4,32,Food,2636.36,2696.78,New,0.09,Cash,Retail,West-Bob,78530.2336,84363.52,-81756.12000000001,-31.355419191531798,182808.34,1,3,2,0,1,1,16
1009,2023-03-04,David,East,198.79,1,Clothing,3223.07,3590.83,New,0.19,Bank Transfer,Retail,East-David,2908.5723000000003,3223.07,-3024.28,-15.213441319985916,193599.84,3,0,0,0,0,1,3
1071,2023-11-06,David,North,7262.09,47,Food,3942.34,4142.09,Returning,0.03,Credit Card,Retail,North-David,188837.8831,185289.98,-178027.89,-24.514690674447717,179604.36000000002,3,1,2,1,2,1,8
